Name;Radio Call Sign (RC);Location date;Latitude;Longitude;Heading;Speed (kt)
SEBASTIAN ALEJANDRO II (ART);CB9907;18/12/2022 14:09:44;-54.91523;-67.65793;105.0;7.30 kt
RIMAR (ART-TRP);CB3326;19/12/2022 10:57:36;-43.24932;-73.67793;97.0;7.60 kt
RIMAR (ART-TRP);CB3326;18/12/2022 11:12:35;-43.2575;-73.66248;156.0;1.20 kt
RIMAR (ART-TRP);CB3326;18/12/2022 11:27:35;-43.25758;-73.6625;131.0;0.00 kt
RIMAR (ART-TRP);CB3326;18/12/2022 11:42:35;-43.25758;-73.6625;45.0;0.00 kt
RIMAR (ART-TRP);CB3326;18/12/2022 11:57:35;-43.25758;-73.6625;277.0;0.09 kt
RIMAR (ART-TRP);CB3326;18/12/2022 12:12:35;-43.25758;-73.66252;44.0;0.00 kt
RIMAR (ART-TRP);CB3326;18/12/2022 12:27:35;-43.25758;-73.6625;179.0;0.09 kt
RIMAR (ART-TRP);CB3326;18/12/2022 12:42:35;-43.25758;-73.6625;277.0;0.09 kt
RIMAR (ART-TRP);CB3326;18/12/2022 12:57:35;-43.25758;-73.6625;19.0;0.09 kt
RIMAR (ART-TRP);CB3326;18/12/2022 13:12:35;-43.2576;-73.6625;48.0;0.00 kt
RIMAR (ART-TRP);CB3326;18/12/2022 13:27:35;-43.2576;-73.6625;340.0;0.09 kt
RIMAR (ART-TRP);CB3326;18/12/2022 13:42:35;-43.2576;-73.6625;316.0;0.09 kt
RIMAR (ART-TRP);CB3326;18/12/2022 13:57:35;-43.2576;-73.6625;242.0;0.09 kt
RIMAR (ART-TRP);CB3326;18/12/2022 14:12:35;-43.2576;-73.6625;323.0;0.09 kt
RIMAR (ART-TRP);CB3326;18/12/2022 14:27:35;-43.2576;-73.6625;279.0;0.00 kt
RIMAR (ART-TRP);CB3326;18/12/2022 14:42:35;-43.25762;-73.6625;253.0;0.00 kt
RIMAR (ART-TRP);CB3326;18/12/2022 14:57:35;-43.2576;-73.6625;253.0;0.09 kt
RIMAR (ART-TRP);CB3326;18/12/2022 15:12:35;-43.25762;-73.6625;155.0;0.00 kt
RIMAR (ART-TRP);CB3326;18/12/2022 15:27:35;-43.25762;-73.6625;191.0;0.00 kt
RIMAR (ART-TRP);CB3326;18/12/2022 15:42:35;-43.25762;-73.6625;191.0;0.00 kt
RIMAR (ART-TRP);CB3326;18/12/2022 15:57:35;-43.2576;-73.66252;237.0;0.09 kt
RIMAR (ART-TRP);CB3326;18/12/2022 16:12:35;-43.25762;-73.66252;255.0;0.00 kt
RIMAR (ART-TRP);CB3326;18/12/2022 16:27:35;-43.25762;-73.66253;318.0;0.00 kt
RIMAR (ART-TRP);CB3326;18/12/2022 16:42:35;-43.25762;-73.66252;235.0;0.00 kt
RIMAR (ART-TRP);CB3326;18/12/2022 16:57:35;-43.2576;-73.66252;238.0;0.19 kt
RIMAR (ART-TRP);CB3326;18/12/2022 17:12:35;-43.25762;-73.66253;312.0;0.00 kt
RIMAR (ART-TRP);CB3326;18/12/2022 17:27:35;-43.25763;-73.66255;300.0;0.00 kt
RIMAR (ART-TRP);CB3326;18/12/2022 17:42:35;-43.25762;-73.66253;300.0;0.00 kt
RIMAR (ART-TRP);CB3326;18/12/2022 17:57:35;-43.25762;-73.66255;300.0;0.00 kt
RIMAR (ART-TRP);CB3326;18/12/2022 18:12:35;-43.25758;-73.66253;300.0;0.09 kt
RIMAR (ART-TRP);CB3326;18/12/2022 18:27:35;-43.2576;-73.66253;337.0;0.09 kt
RIMAR (ART-TRP);CB3326;18/12/2022 18:42:35;-43.25762;-73.66252;322.0;0.09 kt
RIMAR (ART-TRP);CB3326;18/12/2022 18:57:35;-43.25758;-73.66252;310.0;0.00 kt
RIMAR (ART-TRP);CB3326;18/12/2022 19:12:35;-43.25758;-73.66252;197.0;0.00 kt
RIMAR (ART-TRP);CB3326;18/12/2022 19:27:35;-43.25758;-73.6625;215.0;0.00 kt
RIMAR (ART-TRP);CB3326;18/12/2022 19:42:35;-43.24878;-73.67715;280.0;7.30 kt
RIMAR (ART-TRP);CB3326;18/12/2022 19:57:35;-43.25233;-73.68803;225.0;0.40 kt
RIMAR (ART-TRP);CB3326;18/12/2022 20:12:35;-43.25232;-73.68798;234.0;0.19 kt
RIMAR (ART-TRP);CB3326;18/12/2022 20:27:35;-43.25232;-73.68793;252.0;0.19 kt
RIMAR (ART-TRP);CB3326;18/12/2022 20:42:35;-43.25233;-73.68758;74.0;0.00 kt
RIMAR (ART-TRP);CB3326;18/12/2022 20:57:36;-43.2523;-73.68767;93.0;0.00 kt
RIMAR (ART-TRP);CB3326;18/12/2022 21:12:36;-43.2523;-73.68773;279.0;0.00 kt
RIMAR (ART-TRP);CB3326;18/12/2022 21:27:36;-43.2523;-73.6877;279.0;0.00 kt
RIMAR (ART-TRP);CB3326;18/12/2022 21:42:36;-43.25228;-73.6877;261.0;0.00 kt
RIMAR (ART-TRP);CB3326;18/12/2022 21:57:36;-43.25228;-73.6877;261.0;0.09 kt
RIMAR (ART-TRP);CB3326;18/12/2022 22:12:36;-43.25228;-73.68772;261.0;0.00 kt
RIMAR (ART-TRP);CB3326;18/12/2022 22:27:36;-43.25228;-73.68782;259.0;0.00 kt
RIMAR (ART-TRP);CB3326;18/12/2022 22:42:36;-43.25228;-73.68777;259.0;0.09 kt
RIMAR (ART-TRP);CB3326;18/12/2022 22:57:36;-43.25228;-73.68773;259.0;0.09 kt
RIMAR (ART-TRP);CB3326;18/12/2022 23:12:36;-43.25228;-73.68773;259.0;0.00 kt
RIMAR (ART-TRP);CB3326;18/12/2022 23:27:36;-43.25228;-73.68772;259.0;0.00 kt
RIMAR (ART-TRP);CB3326;18/12/2022 23:42:36;-43.25227;-73.68772;259.0;0.00 kt
RIMAR (ART-TRP);CB3326;18/12/2022 23:57:36;-43.25227;-73.68773;259.0;0.09 kt
RIMAR (ART-TRP);CB3326;19/12/2022 00:12:36;-43.25227;-73.68772;259.0;0.00 kt
RIMAR (ART-TRP);CB3326;19/12/2022 00:27:36;-43.25227;-73.68768;259.0;0.00 kt
RIMAR (ART-TRP);CB3326;19/12/2022 00:42:36;-43.25227;-73.68768;259.0;0.09 kt
RIMAR (ART-TRP);CB3326;19/12/2022 00:57:36;-43.25227;-73.68772;259.0;0.00 kt
RIMAR (ART-TRP);CB3326;19/12/2022 01:12:36;-43.2523;-73.68762;259.0;0.00 kt
RIMAR (ART-TRP);CB3326;19/12/2022 01:27:36;-43.2523;-73.6876;104.0;0.09 kt
RIMAR (ART-TRP);CB3326;19/12/2022 01:42:36;-43.25232;-73.68757;137.0;0.09 kt
RIMAR (ART-TRP);CB3326;19/12/2022 01:57:36;-43.25228;-73.68767;305.0;0.00 kt
RIMAR (ART-TRP);CB3326;19/12/2022 02:12:36;-43.25235;-73.68755;299.0;0.19 kt
RIMAR (ART-TRP);CB3326;19/12/2022 02:27:36;-43.25228;-73.68765;319.0;0.00 kt
RIMAR (ART-TRP);CB3326;19/12/2022 02:42:36;-43.25233;-73.68757;327.0;0.19 kt
RIMAR (ART-TRP);CB3326;19/12/2022 02:57:36;-43.25232;-73.68757;119.0;0.09 kt
RIMAR (ART-TRP);CB3326;19/12/2022 03:12:36;-43.25237;-73.68752;317.0;0.19 kt
RIMAR (ART-TRP);CB3326;19/12/2022 03:27:36;-43.25235;-73.68752;278.0;0.40 kt
RIMAR (ART-TRP);CB3326;19/12/2022 03:42:36;-43.25228;-73.68768;298.0;0.19 kt
RIMAR (ART-TRP);CB3326;19/12/2022 03:57:36;-43.25228;-73.68765;318.0;0.09 kt
RIMAR (ART-TRP);CB3326;19/12/2022 04:12:36;-43.25248;-73.68747;167.0;0.00 kt
RIMAR (ART-TRP);CB3326;19/12/2022 04:27:36;-43.2525;-73.68743;89.0;0.19 kt
RIMAR (ART-TRP);CB3326;19/12/2022 04:42:36;-43.25235;-73.68752;166.0;0.00 kt
RIMAR (ART-TRP);CB3326;19/12/2022 04:57:36;-43.25232;-73.68757;166.0;0.00 kt
RIMAR (ART-TRP);CB3326;19/12/2022 05:12:36;-43.25247;-73.68747;150.0;0.09 kt
RIMAR (ART-TRP);CB3326;19/12/2022 05:27:36;-43.2524;-73.68747;150.0;0.00 kt
RIMAR (ART-TRP);CB3326;19/12/2022 05:42:36;-43.2523;-73.68758;150.0;0.00 kt
RIMAR (ART-TRP);CB3326;19/12/2022 05:57:36;-43.25235;-73.68748;150.0;0.09 kt
RIMAR (ART-TRP);CB3326;19/12/2022 06:12:36;-43.25227;-73.6877;150.0;0.09 kt
RIMAR (ART-TRP);CB3326;19/12/2022 06:27:36;-43.25225;-73.68772;150.0;0.00 kt
RIMAR (ART-TRP);CB3326;19/12/2022 06:42:36;-43.25223;-73.68775;150.0;0.00 kt
RIMAR (ART-TRP);CB3326;19/12/2022 06:57:36;-43.25232;-73.68757;139.0;0.09 kt
RIMAR (ART-TRP);CB3326;19/12/2022 07:12:36;-43.2523;-73.68758;325.0;0.19 kt
RIMAR (ART-TRP);CB3326;19/12/2022 07:27:36;-43.25225;-73.68778;292.0;0.00 kt
RIMAR (ART-TRP);CB3326;19/12/2022 07:42:36;-43.2523;-73.68763;341.0;0.19 kt
RIMAR (ART-TRP);CB3326;19/12/2022 07:57:36;-43.25227;-73.68772;232.0;0.00 kt
RIMAR (ART-TRP);CB3326;19/12/2022 08:12:36;-43.25227;-73.68767;305.0;0.00 kt
RIMAR (ART-TRP);CB3326;19/12/2022 08:27:36;-43.25227;-73.68785;41.0;0.09 kt
RIMAR (ART-TRP);CB3326;19/12/2022 08:42:36;-43.25227;-73.68777;27.0;0.09 kt
RIMAR (ART-TRP);CB3326;19/12/2022 08:57:36;-43.25225;-73.6878;341.0;0.00 kt
RIMAR (ART-TRP);CB3326;19/12/2022 09:12:36;-43.25227;-73.6879;239.0;0.00 kt
RIMAR (ART-TRP);CB3326;19/12/2022 09:27:36;-43.25228;-73.68797;236.0;0.19 kt
RIMAR (ART-TRP);CB3326;19/12/2022 09:42:36;-43.25227;-73.68785;42.0;0.09 kt
RIMAR (ART-TRP);CB3326;19/12/2022 09:57:36;-43.2523;-73.68787;35.0;0.09 kt
RIMAR (ART-TRP);CB3326;19/12/2022 10:12:36;-43.25233;-73.68798;9.0;0.00 kt
RIMAR (ART-TRP);CB3326;19/12/2022 10:27:36;-43.2523;-73.68793;46.0;0.00 kt
RIMAR (ART-TRP);CB3326;19/12/2022 10:42:36;-43.25258;-73.68795;181.0;0.00 kt
CHANGO I (ART);CA4154;19/12/2022 06:34:29;-18.4049;-70.3775;5.0;8.49 kt
CHANGO I (ART);CA4154;19/12/2022 06:42:13;-18.3939;-70.3864;328.0;3.49 kt
CHANGO I (ART);CA4154;19/12/2022 06:51:24;-18.3851;-70.3783;41.0;7.50 kt
CHANGO I (ART);CA4154;19/12/2022 06:59:12;-18.3799;-70.3799;250.0;2.50 kt
CHANGO I (ART);CA4154;19/12/2022 07:06:22;-18.3788;-70.3825;349.0;2.00 kt
CHANGO I (ART);CA4154;19/12/2022 07:15:14;-18.3753;-70.3822;50.0;6.00 kt
CHANGO I (ART);CA4154;19/12/2022 07:22:43;-18.3727;-70.3797;338.0;2.50 kt
CHANGO I (ART);CA4154;19/12/2022 07:31:17;-18.3711;-70.3799;348.0;0.50 kt
CHANGO I (ART);CA4154;19/12/2022 07:39:07;-18.3703;-70.3805;0.0;0.00 kt
CHANGO I (ART);CA4154;19/12/2022 07:47:35;-18.3701;-70.3805;347.0;0.50 kt
CHANGO I (ART);CA4154;19/12/2022 07:55:01;-18.3699;-70.3808;346.0;0.50 kt
CHANGO I (ART);CA4154;19/12/2022 08:03:30;-18.3693;-70.381;353.0;0.99 kt
CHANGO I (ART);CA4154;19/12/2022 08:11:26;-18.3687;-70.3813;1.0;0.99 kt
CHANGO I (ART);CA4154;19/12/2022 08:18:20;-18.3684;-70.3814;0.0;0.00 kt
CHANGO I (ART);CA4154;19/12/2022 08:27:49;-18.3687;-70.382;0.0;0.50 kt
CHANGO I (ART);CA4154;19/12/2022 08:35:46;-18.3692;-70.3824;317.0;0.99 kt
CHANGO I (ART);CA4154;19/12/2022 08:42:50;-18.3699;-70.3829;334.0;0.50 kt
CHANGO I (ART);CA4154;19/12/2022 08:51:34;-18.3706;-70.3828;356.0;0.50 kt
CHANGO I (ART);CA4154;19/12/2022 08:58:55;-18.3806;-70.3818;166.0;8.49 kt
CHANGO I (ART);CA4154;19/12/2022 09:07:42;-18.3975;-70.3721;150.0;8.00 kt
PALMI II (ART);CA2790;19/12/2022 10:56:00;-39.461944;-73.300278;202.0;4.99 kt
PALMI II (ART);CA2790;19/12/2022 10:48:00;-39.450833;-73.293611;207.0;6.00 kt
PALMI II (ART);CA2790;18/12/2022 11:12:00;-39.331389;-73.246111;346.0;5.40 kt
PALMI II (ART);CA2790;18/12/2022 11:20:00;-39.32;-73.250556;2.0;5.79 kt
PALMI II (ART);CA2790;18/12/2022 11:28:00;-39.307778;-73.248611;27.0;6.00 kt
PALMI II (ART);CA2790;18/12/2022 11:36:00;-39.296111;-73.244722;27.0;6.29 kt
PALMI II (ART);CA2790;18/12/2022 11:44:00;-39.284722;-73.241944;345.0;5.09 kt
PALMI II (ART);CA2790;18/12/2022 11:52:00;-39.274167;-73.241111;328.0;5.50 kt
PALMI II (ART);CA2790;18/12/2022 12:00:00;-39.263889;-73.245833;347.0;4.70 kt
PALMI II (ART);CA2790;18/12/2022 12:08:00;-39.253889;-73.249167;4.0;5.30 kt
PALMI II (ART);CA2790;18/12/2022 12:16:00;-39.246667;-73.253889;314.0;4.99 kt
PALMI II (ART);CA2790;18/12/2022 12:24:00;-39.244444;-73.260833;257.0;3.49 kt
PALMI II (ART);CA2790;18/12/2022 12:32:00;-39.246944;-73.270556;166.0;5.59 kt
PALMI II (ART);CA2790;18/12/2022 12:40:00;-39.258611;-73.269167;187.0;5.90 kt
PALMI II (ART);CA2790;18/12/2022 12:48:00;-39.27;-73.268611;174.0;6.29 kt
PALMI II (ART);CA2790;18/12/2022 12:56:00;-39.278333;-73.26;144.0;5.20 kt
PALMI II (ART);CA2790;18/12/2022 13:04:00;-39.281111;-73.245278;129.0;4.70 kt
PALMI II (ART);CA2790;18/12/2022 13:12:00;-39.291389;-73.242778;193.0;5.50 kt
PALMI II (ART);CA2790;18/12/2022 13:20:00;-39.303333;-73.245;196.0;5.40 kt
PALMI II (ART);CA2790;18/12/2022 13:28:00;-39.314722;-73.246667;203.0;4.70 kt
PALMI II (ART);CA2790;18/12/2022 13:36:00;-39.325833;-73.244722;142.0;6.00 kt
PALMI II (ART);CA2790;18/12/2022 13:44:00;-39.328611;-73.241111;87.0;5.59 kt
PALMI II (ART);CA2790;18/12/2022 13:52:00;-39.324722;-73.246389;179.0;5.09 kt
PALMI II (ART);CA2790;18/12/2022 14:00:00;-39.326111;-73.245833;134.0;6.39 kt
PALMI II (ART);CA2790;18/12/2022 14:08:00;-39.335833;-73.238611;165.0;4.10 kt
PALMI II (ART);CA2790;18/12/2022 14:16:00;-39.334444;-73.235833;76.0;1.90 kt
PALMI II (ART);CA2790;18/12/2022 14:24:00;-39.333611;-73.235556;253.0;2.00 kt
PALMI II (ART);CA2790;18/12/2022 14:32:00;-39.333333;-73.235556;6.0;1.10 kt
PALMI II (ART);CA2790;18/12/2022 14:40:00;-39.333333;-73.235;255.0;1.49 kt
PALMI II (ART);CA2790;18/12/2022 14:48:00;-39.333889;-73.235278;232.0;1.49 kt
PALMI II (ART);CA2790;18/12/2022 14:56:00;-39.335278;-73.235556;216.0;1.69 kt
PALMI II (ART);CA2790;18/12/2022 15:04:00;-39.336944;-73.235833;187.0;2.00 kt
PALMI II (ART);CA2790;18/12/2022 15:12:00;-39.338333;-73.236111;129.0;0.19 kt
PALMI II (ART);CA2790;18/12/2022 15:20:00;-39.34;-73.235833;244.0;1.30 kt
PALMI II (ART);CA2790;18/12/2022 15:28:00;-39.341111;-73.236111;82.0;0.69 kt
PALMI II (ART);CA2790;18/12/2022 15:36:00;-39.341389;-73.236111;213.0;1.30 kt
PALMI II (ART);CA2790;18/12/2022 15:44:00;-39.341944;-73.236111;214.0;0.19 kt
PALMI II (ART);CA2790;18/12/2022 15:52:00;-39.341944;-73.235833;50.0;0.19 kt
PALMI II (ART);CA2790;18/12/2022 16:00:00;-39.3425;-73.235278;254.0;2.70 kt
PALMI II (ART);CA2790;18/12/2022 16:08:00;-39.348889;-73.236944;173.0;4.29 kt
PALMI II (ART);CA2790;18/12/2022 16:16:00;-39.36;-73.238056;184.0;3.59 kt
PALMI II (ART);CA2790;18/12/2022 16:24:00;-39.37;-73.237778;202.0;4.39 kt
PALMI II (ART);CA2790;18/12/2022 16:32:00;-39.379167;-73.245278;198.0;4.60 kt
PALMI II (ART);CA2790;18/12/2022 16:40:00;-39.388056;-73.252222;228.0;6.29 kt
PALMI II (ART);CA2790;18/12/2022 16:48:00;-39.397222;-73.2575;214.0;4.39 kt
PALMI II (ART);CA2790;18/12/2022 16:56:00;-39.406667;-73.262778;207.0;5.50 kt
PALMI II (ART);CA2790;18/12/2022 17:04:00;-39.416111;-73.269444;224.0;4.60 kt
PALMI II (ART);CA2790;18/12/2022 17:12:00;-39.424722;-73.276944;205.0;5.50 kt
PALMI II (ART);CA2790;18/12/2022 17:20:00;-39.433889;-73.283056;230.0;6.00 kt
PALMI II (ART);CA2790;18/12/2022 17:28:00;-39.441667;-73.291667;207.0;4.00 kt
PALMI II (ART);CA2790;18/12/2022 17:36:00;-39.450278;-73.298611;236.0;4.50 kt
PALMI II (ART);CA2790;18/12/2022 17:44:00;-39.459722;-73.300833;187.0;4.99 kt
PALMI II (ART);CA2790;18/12/2022 17:52:00;-39.469444;-73.3025;189.0;5.09 kt
PALMI II (ART);CA2790;18/12/2022 18:00:00;-39.478611;-73.3075;163.0;4.19 kt
PALMI II (ART);CA2790;18/12/2022 18:08:00;-39.4875;-73.312778;214.0;5.20 kt
PALMI II (ART);CA2790;18/12/2022 18:16:00;-39.496944;-73.318333;190.0;5.40 kt
PALMI II (ART);CA2790;18/12/2022 18:24:00;-39.506389;-73.323611;187.0;4.39 kt
PALMI II (ART);CA2790;18/12/2022 18:32:00;-39.515833;-73.328333;196.0;4.10 kt
PALMI II (ART);CA2790;18/12/2022 18:40:00;-39.525278;-73.333333;204.0;4.70 kt
PALMI II (ART);CA2790;18/12/2022 18:48:00;-39.535;-73.338056;203.0;4.50 kt
PALMI II (ART);CA2790;18/12/2022 18:56:00;-39.544444;-73.3425;191.0;4.19 kt
PALMI II (ART);CA2790;18/12/2022 19:04:00;-39.553889;-73.346667;204.0;5.30 kt
PALMI II (ART);CA2790;18/12/2022 19:12:00;-39.563333;-73.351667;200.0;3.20 kt
PALMI II (ART);CA2790;18/12/2022 19:20:00;-39.572222;-73.357222;199.0;4.19 kt
PALMI II (ART);CA2790;18/12/2022 19:28:00;-39.581389;-73.362222;202.0;4.70 kt
PALMI II (ART);CA2790;18/12/2022 19:36:00;-39.590278;-73.367778;197.0;4.60 kt
PALMI II (ART);CA2790;18/12/2022 19:44:00;-39.599444;-73.372778;207.0;5.69 kt
PALMI II (ART);CA2790;18/12/2022 19:52:00;-39.608611;-73.3775;202.0;4.99 kt
PALMI II (ART);CA2790;18/12/2022 20:00:00;-39.617778;-73.382222;193.0;3.69 kt
PALMI II (ART);CA2790;18/12/2022 20:08:00;-39.626944;-73.386667;201.0;5.30 kt
PALMI II (ART);CA2790;18/12/2022 20:16:00;-39.636667;-73.391111;197.0;5.09 kt
PALMI II (ART);CA2790;18/12/2022 20:24:00;-39.645556;-73.395278;205.0;4.50 kt
PALMI II (ART);CA2790;18/12/2022 20:32:00;-39.654722;-73.400556;212.0;3.40 kt
PALMI II (ART);CA2790;18/12/2022 20:40:00;-39.664167;-73.405;202.0;4.60 kt
PALMI II (ART);CA2790;18/12/2022 20:48:00;-39.673611;-73.410278;199.0;4.60 kt
PALMI II (ART);CA2790;18/12/2022 20:56:00;-39.683333;-73.414167;193.0;4.19 kt
PALMI II (ART);CA2790;18/12/2022 21:04:00;-39.692778;-73.416389;187.0;4.50 kt
PALMI II (ART);CA2790;18/12/2022 21:12:00;-39.702222;-73.418056;211.0;4.29 kt
PALMI II (ART);CA2790;18/12/2022 21:20:00;-39.711111;-73.420833;200.0;3.90 kt
PALMI II (ART);CA2790;18/12/2022 21:28:00;-39.720278;-73.422222;189.0;5.40 kt
PALMI II (ART);CA2790;18/12/2022 21:36:00;-39.729444;-73.423056;181.0;3.79 kt
PALMI II (ART);CA2790;18/12/2022 21:44:00;-39.738889;-73.4225;166.0;4.50 kt
PALMI II (ART);CA2790;18/12/2022 21:52:00;-39.748611;-73.4225;180.0;4.60 kt
PALMI II (ART);CA2790;18/12/2022 22:00:00;-39.758333;-73.420833;171.0;4.60 kt
PALMI II (ART);CA2790;18/12/2022 22:08:00;-39.768056;-73.419722;176.0;4.19 kt
PALMI II (ART);CA2790;18/12/2022 22:16:00;-39.778056;-73.419167;178.0;4.10 kt
PALMI II (ART);CA2790;18/12/2022 22:24:00;-39.788056;-73.418611;161.0;4.70 kt
PALMI II (ART);CA2790;18/12/2022 22:32:00;-39.798056;-73.418889;180.0;4.60 kt
PALMI II (ART);CA2790;18/12/2022 22:40:00;-39.808611;-73.420278;184.0;4.80 kt
PALMI II (ART);CA2790;18/12/2022 22:48:00;-39.819167;-73.421667;186.0;4.60 kt
PALMI II (ART);CA2790;18/12/2022 22:56:00;-39.830556;-73.421944;203.0;5.09 kt
PALMI II (ART);CA2790;18/12/2022 23:04:00;-39.841944;-73.423333;164.0;5.40 kt
PALMI II (ART);CA2790;18/12/2022 23:12:00;-39.853889;-73.420556;165.0;5.79 kt
PALMI II (ART);CA2790;19/12/2022 03:44:00;-39.841667;-73.424444;344.0;7.50 kt
PALMI II (ART);CA2790;19/12/2022 03:52:00;-39.825833;-73.426111;333.0;7.50 kt
PALMI II (ART);CA2790;19/12/2022 04:00:00;-39.811111;-73.428611;344.0;6.80 kt
PALMI II (ART);CA2790;19/12/2022 04:08:00;-39.796389;-73.429167;0.0;6.80 kt
PALMI II (ART);CA2790;19/12/2022 04:16:00;-39.781389;-73.430833;354.0;6.80 kt
PALMI II (ART);CA2790;19/12/2022 04:24:00;-39.766389;-73.430556;9.0;7.40 kt
PALMI II (ART);CA2790;19/12/2022 04:32:00;-39.751111;-73.430556;5.0;7.19 kt
PALMI II (ART);CA2790;19/12/2022 04:40:00;-39.736389;-73.43;2.0;6.39 kt
PALMI II (ART);CA2790;19/12/2022 04:48:00;-39.722222;-73.427778;20.0;6.49 kt
PALMI II (ART);CA2790;19/12/2022 04:56:00;-39.707222;-73.425278;5.0;6.90 kt
PALMI II (ART);CA2790;19/12/2022 05:04:00;-39.692778;-73.423333;17.0;6.49 kt
PALMI II (ART);CA2790;19/12/2022 05:12:00;-39.679444;-73.418056;11.0;6.10 kt
PALMI II (ART);CA2790;19/12/2022 05:20:00;-39.666111;-73.413611;32.0;6.49 kt
PALMI II (ART);CA2790;19/12/2022 05:28:00;-39.652778;-73.408611;16.0;6.70 kt
PALMI II (ART);CA2790;19/12/2022 05:36:00;-39.639722;-73.402778;49.0;4.99 kt
PALMI II (ART);CA2790;19/12/2022 05:44:00;-39.627222;-73.395833;11.0;5.90 kt
PALMI II (ART);CA2790;19/12/2022 05:52:00;-39.613889;-73.391389;19.0;6.00 kt
PALMI II (ART);CA2790;19/12/2022 06:00:00;-39.600833;-73.385278;17.0;6.39 kt
PALMI II (ART);CA2790;19/12/2022 06:08:00;-39.587778;-73.378333;27.0;6.60 kt
PALMI II (ART);CA2790;19/12/2022 06:16:00;-39.574444;-73.372222;7.0;5.90 kt
PALMI II (ART);CA2790;19/12/2022 06:24:00;-39.560833;-73.366111;16.0;6.80 kt
PALMI II (ART);CA2790;19/12/2022 06:32:00;-39.547222;-73.359444;8.0;6.20 kt
PALMI II (ART);CA2790;19/12/2022 06:40:00;-39.533889;-73.351944;19.0;6.80 kt
PALMI II (ART);CA2790;19/12/2022 06:48:00;-39.52;-73.345278;9.0;6.70 kt
PALMI II (ART);CA2790;19/12/2022 06:56:00;-39.506111;-73.339722;34.0;8.00 kt
PALMI II (ART);CA2790;19/12/2022 07:04:00;-39.4925;-73.333333;7.0;6.29 kt
PALMI II (ART);CA2790;19/12/2022 07:12:00;-39.479722;-73.325833;19.0;5.79 kt
PALMI II (ART);CA2790;19/12/2022 07:20:00;-39.466111;-73.318611;18.0;6.60 kt
PALMI II (ART);CA2790;19/12/2022 07:28:00;-39.4525;-73.311667;27.0;7.09 kt
PALMI II (ART);CA2790;19/12/2022 07:36:00;-39.44;-73.301944;41.0;8.20 kt
PALMI II (ART);CA2790;19/12/2022 07:44:00;-39.4275;-73.291944;41.0;7.79 kt
PALMI II (ART);CA2790;19/12/2022 07:52:00;-39.414444;-73.283333;22.0;6.60 kt
PALMI II (ART);CA2790;19/12/2022 08:00:00;-39.401111;-73.276944;15.0;6.99 kt
PALMI II (ART);CA2790;19/12/2022 08:08:00;-39.389444;-73.271667;30.0;3.79 kt
PALMI II (ART);CA2790;19/12/2022 08:16:00;-39.3825;-73.267778;25.0;5.40 kt
PALMI II (ART);CA2790;19/12/2022 08:24:00;-39.373611;-73.266667;8.0;4.99 kt
PALMI II (ART);CA2790;19/12/2022 08:32:00;-39.3725;-73.265;350.0;0.79 kt
PALMI II (ART);CA2790;19/12/2022 08:40:00;-39.372222;-73.264167;121.0;0.69 kt
PALMI II (ART);CA2790;19/12/2022 08:48:00;-39.372222;-73.263889;105.0;0.29 kt
PALMI II (ART);CA2790;19/12/2022 08:56:00;-39.3725;-73.263333;106.0;0.00 kt
PALMI II (ART);CA2790;19/12/2022 09:04:00;-39.373056;-73.263333;211.0;0.00 kt
PALMI II (ART);CA2790;19/12/2022 09:12:00;-39.374722;-73.263056;162.0;0.60 kt
PALMI II (ART);CA2790;19/12/2022 09:20:00;-39.376944;-73.263056;200.0;1.90 kt
PALMI II (ART);CA2790;19/12/2022 09:28:00;-39.378889;-73.263333;196.0;0.89 kt
PALMI II (ART);CA2790;19/12/2022 09:36:00;-39.380556;-73.263333;259.0;0.50 kt
PALMI II (ART);CA2790;19/12/2022 09:44:00;-39.378889;-73.26;60.0;5.20 kt
PALMI II (ART);CA2790;19/12/2022 09:52:00;-39.376667;-73.249167;61.0;1.20 kt
PALMI II (ART);CA2790;19/12/2022 10:00:00;-39.385833;-73.254722;199.0;5.50 kt
PALMI II (ART);CA2790;19/12/2022 10:08:00;-39.396667;-73.261111;201.0;4.89 kt
PALMI II (ART);CA2790;19/12/2022 10:16:00;-39.407222;-73.267778;191.0;5.20 kt
PALMI II (ART);CA2790;19/12/2022 10:24:00;-39.418611;-73.273889;201.0;4.99 kt
PALMI II (ART);CA2790;19/12/2022 10:32:00;-39.429722;-73.279722;209.0;5.40 kt
PALMI II (ART);CA2790;19/12/2022 10:40:00;-39.440278;-73.286667;185.0;5.40 kt
EL CHONO (ART);CB8218;19/12/2022 10:50:51;-45.3004;-73.5398;0.0;0.00 kt
EL CHONO (ART);CB8218;18/12/2022 11:05:51;-45.3132;-73.4957;0.0;0.00 kt
EL CHONO (ART);CB8218;18/12/2022 11:20:51;-45.3132;-73.4957;0.0;0.00 kt
EL CHONO (ART);CB8218;18/12/2022 11:35:51;-45.3132;-73.4956;0.0;0.00 kt
EL CHONO (ART);CB8218;18/12/2022 11:50:51;-45.3132;-73.4957;0.0;0.00 kt
EL CHONO (ART);CB8218;18/12/2022 12:05:51;-45.3132;-73.4957;0.0;0.00 kt
EL CHONO (ART);CB8218;18/12/2022 12:20:51;-45.3132;-73.4957;0.0;0.00 kt
EL CHONO (ART);CB8218;18/12/2022 12:35:51;-45.3132;-73.4957;0.0;0.00 kt
